physical_harm,fairness_equity,autonomy_respect,privacy_protection,societal_environmental,virtue_care,legitimacy_trust,epistemic_quality,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
0.47722,-0.32291,-0.68582,-0.29291,-0.73530,0.16850,0.08692,-0.35678,1,0,0,0,1,0,0
-0.30873,-0.14522,0.50313,-0.57458,-0.43424,-0.15210,-0.45840,-0.10366,1,0,0,0,1,0,0
0.89602,0.12746,0.29247,-0.50059,-0.69820,0.55746,0.28870,-0.55417,1,0,0,0,1,0,0
0.44014,0.50756,-0.43412,0.06110,-0.58433,0.19688,-0.28112,0.41530,1,0,0,0,1,0,0
0.89322,0.46631,-0.53731,0.23857,-0.76573,0.45855,0.64355,0.27611,1,0,0,0,0,0,0
0.58729,0.10549,-0.86423,-0.14981,0.01555,-0.10795,-0.32713,-0.59789,1,0,0,0,1,0,0
0.65350,0.43332,-0.84978,0.25201,-0.58960,0.70546,-0.26858,-0.03019,1,0,0,0,1,0,0
0.79800,-0.14001,-0.79510,-0.00816,-0.26635,0.21323,0.23745,0.24736,1,0,1,0,0,0,0
0.62190,-0.42079,-0.77488,-0.14520,-0.05726,0.56643,0.38793,-0.57752,1,0,1,0,0,0,0
0.56410,-0.33995,-0.51579,-0.29785,-0.73386,-0.18569,-0.51420,-0.65658,1,0,0,0,1,0,0
0.69374,0.44384,0.37017,-0.19958,-0.34086,0.24214,0.54834,-0.72825,1,0,0,0,0,0,0
0.72813,-0.05408,-0.77744,-0.28579,-0.69261,-0.10992,0.60547,-0.44229,1,0,0,0,1,0,0
0.21229,-0.39341,0.85313,-0.66720,-0.78336,-0.64445,-0.42398,-0.69388,1,0,0,0,0,0,1
0.51426,-0.05844,-0.53364,-0.12434,-0.35773,-0.32914,-0.15384,-0.81467,1,0,0,0,1,0,0
-0.09961,0.48955,0.71922,-0.64000,-0.34867,0.31395,0.60380,-0.06190,1,0,0,0,1,0,1
0.67008,-0.30716,-0.55395,-0.17798,-0.48779,0.60795,0.58621,0.18420,1,0,1,0,1,0,0
0.82655,0.53378,-0.36932,-0.49150,-0.66284,-0.21298,-0.15117,-0.33993,1,0,0,0,1,0,0
0.13076,0.67839,0.00439,-0.55646,-0.76692,0.16257,0.66644,-0.35907,1,0,0,0,1,0,0
0.69876,-0.70509,0.09023,-0.41866,-0.28352,-0.76690,-0.66796,-0.72160,1,0,0,0,0,0,0
0.07948,-0.55193,0.11735,-0.53059,-0.66656,-0.65801,-0.69490,-0.75922,1,0,0,0,1,0,0
-0.16222,-0.41887,0.37793,-0.56766,-0.56469,-0.34149,-0.53571,-0.35806,1,0,1,0,0,0,0
0.70764,-0.26221,-0.68520,-0.12154,-0.73950,0.16284,-0.34690,-0.66669,1,0,0,0,1,0,0
0.18829,-0.36862,-0.80842,-0.48361,-0.72425,-0.08397,-0.59271,-0.56037,1,0,1,0,0,0,0
0.75682,-0.38518,0.69393,0.24216,-0.60522,-0.01899,-0.33732,-0.41650,1,0,0,0,1,0,0
0.52890,0.65777,0.76914,-0.05909,-0.46156,-0.24493,0.84817,-0.22065,1,0,0,0,1,0,0
0.62039,0.28556,-0.40457,-0.33134,-0.22949,0.29546,-0.15291,-0.62887,1,0,0,0,1,0,0
0.75957,0.48998,0.01264,-0.33692,-0.66027,0.36394,-0.01489,-0.20492,1,0,0,0,0,0,0
0.50363,-0.48567,-0.69751,-0.37733,-0.13337,0.41194,-0.28055,-0.77420,1,0,0,0,1,0,0
0.77007,0.39601,0.07620,-0.43160,0.00626,0.46808,0.78433,0.24130,1,0,0,0,0,0,0
0.73531,0.40265,0.28256,0.25811,-0.54339,0.35252,-0.20991,-0.74285,1,0,0,0,1,0,0
0.75024,0.47766,-0.43948,-0.58574,-0.74125,0.62890,0.66364,-0.71984,1,0,1,0,1,0,0
0.24963,0.12740,-0.27540,-0.41360,-0.60780,0.54494,0.53225,-0.15137,1,0,0,0,1,0,0
-0.26854,-0.10840,0.54785,-0.32839,0.01076,0.32663,0.35492,-0.54239,1,0,0,0,1,0,0
0.73130,0.04181,-0.34006,-0.03708,-0.60959,-0.53923,0.01140,-0.56812,1,0,0,0,0,0,0
0.64402,0.13195,-0.40185,-0.55714,-0.24291,0.61145,0.38811,-0.27755,1,0,0,0,1,0,0
0.71876,-0.11559,-0.67113,-0.55100,-0.78890,-0.46752,-0.25707,-0.04062,1,0,0,0,1,0,0
0.39653,-0.09210,-0.48001,-0.29762,-0.24290,-0.48477,-0.12436,-0.23296,1,0,1,0,1,0,0
0.55108,0.61019,0.71512,-0.06888,-0.18242,-0.32562,0.80788,0.22982,1,0,0,0,1,0,0
0.83775,0.71915,0.68134,-0.72249,-0.17054,0.65053,0.30247,0.63113,1,0,0,0,1,0,0
0.57290,0.57307,0.28933,-0.00737,-0.66740,0.70730,0.74509,-0.17350,1,0,0,1,0,0,0
0.46682,0.46055,0.41058,-0.67620,-0.65237,0.12853,0.75950,0.41057,1,0,0,0,1,0,0
0.59802,-0.57108,0.02519,-0.57406,-0.57125,-0.13294,0.36740,-0.66132,1,0,0,0,1,0,0
-0.44485,0.69432,-0.55150,-0.44019,-0.64330,0.66087,0.79351,0.56050,1,0,0,0,0,0,0
0.05773,0.07672,-0.11991,-0.44145,-0.67212,0.46312,0.40549,0.55308,1,0,0,0,1,0,0
0.66285,0.49142,-0.31949,-0.01842,-0.77765,-0.26165,-0.63311,-0.79980,1,0,0,0,1,0,0
0.58381,-0.45639,0.58828,-0.70642,-0.84529,-0.67388,-0.73388,-0.11145,1,0,0,0,1,0,0
0.77603,-0.34523,-0.83605,-0.07472,-0.69449,-0.23793,0.33524,-0.44399,1,0,0,0,1,0,0
0.10536,-0.42596,0.43450,-0.66089,-0.58822,-0.52558,-0.03526,0.29978,1,0,0,0,1,0,0
0.10117,-0.49851,-0.74055,0.06829,-0.51500,-0.68487,-0.31950,-0.72991,1,0,0,0,1,0,0
0.87986,-0.73746,0.70189,-0.59984,-0.32696,-0.30809,-0.50938,-0.61258,1,0,0,0,1,0,0
0.40101,-0.47641,0.13090,-0.33239,0.15486,0.32231,0.32238,-0.47953,1,0,0,1,0,0,0
0.77166,-0.57737,0.07381,-0.24181,-0.28733,0.42881,0.64367,-0.48941,1,0,0,0,1,0,0
0.39477,-0.44369,-0.66026,0.00093,-0.38521,-0.39149,-0.23451,-0.70112,1,0,0,0,1,0,0
0.30542,-0.34883,0.33380,-0.47102,-0.59776,0.16203,0.24936,-0.50445,1,0,0,0,1,0,0
0.64567,0.67622,0.26739,-0.59547,-0.23322,0.54250,0.78248,0.35309,1,0,0,0,1,0,0
0.27937,0.29752,-0.71252,-0.39068,-0.50000,0.48520,-0.33672,-0.10807,1,0,0,0,0,0,0
0.84880,0.37299,-0.30471,-0.61549,-0.65976,0.43585,-0.08900,0.08317,1,0,0,0,1,0,0
0.85612,0.06745,-0.68254,0.10767,-0.02283,-0.48503,-0.27189,-0.67204,1,0,0,0,0,0,0
0.44590,-0.70560,0.03160,0.12490,-0.48438,-0.69262,-0.52506,-0.75029,1,0,0,0,1,0,0
0.92170,0.01623,-0.55976,-0.62619,-0.67058,-0.08513,-0.09546,0.27759,1,0,0,0,1,0,0
0.77133,-0.58451,0.79705,-0.42221,-0.78364,-0.46016,0.56447,-0.44333,1,0,0,0,0,0,0
0.72259,-0.40070,-0.53069,-0.05147,-0.17546,-0.31673,0.32855,-0.11100,1,0,0,0,1,0,0
0.47998,0.19895,-0.18753,-0.15870,-0.72077,0.65612,0.47571,0.46184,1,0,0,0,1,0,0
-0.05923,-0.50264,-0.80919,-0.64831,-0.79676,0.03125,0.57681,-0.36454,1,0,0,0,1,0,0
0.47619,0.16895,-0.47038,0.00261,-0.45241,0.23925,0.29324,-0.72937,1,0,0,0,1,0,0
0.66490,0.37327,0.12580,-0.00996,-0.61392,0.47491,0.70758,-0.68389,1,0,0,0,1,0,0
0.45089,-0.64485,-0.63267,-0.56112,-0.75259,-0.55889,-0.53034,-0.65420,1,0,0,0,1,0,0
0.52501,0.73612,0.56349,-0.37706,-0.24010,0.75679,0.74715,0.04693,1,0,0,0,1,0,0
0.72960,-0.46233,-0.62355,0.06724,-0.83269,-0.67812,-0.13838,-0.51110,1,0,0,0,0,1,0
0.32482,-0.65433,-0.67988,-0.58892,-0.80032,-0.64708,-0.56019,-0.65638,1,0,0,0,1,0,0
-0.34413,-0.51445,-0.53486,-0.65999,-0.85174,-0.10043,-0.05863,-0.62730,1,0,0,0,1,0,0
0.43288,-0.07530,-0.72100,0.31385,-0.61932,0.39110,0.38666,-0.23997,1,0,0,0,1,0,0
-0.12728,-0.51734,-0.76241,0.66339,-0.48695,-0.01627,-0.50326,0.12356,1,0,1,0,1,0,0
0.21054,-0.26835,-0.81832,0.25128,-0.44610,0.55576,0.25367,-0.63515,1,0,1,0,0,0,0
0.84969,-0.70290,0.12190,-0.18979,-0.66157,0.03564,-0.66465,-0.75487,1,0,0,0,0,0,0
0.41757,-0.02394,-0.18661,-0.40371,-0.67506,-0.74615,-0.14555,-0.71254,1,0,0,0,1,0,0
0.73758,-0.52840,-0.42404,0.05520,-0.74546,-0.35123,-0.79102,-0.78711,1,0,0,0,0,0,0
0.86050,-0.52246,0.53315,-0.39558,-0.49546,-0.35642,0.06097,-0.58114,1,0,0,0,1,0,0
-0.09164,-0.21561,0.12650,-0.61820,-0.69535,-0.57576,0.45354,0.22011,1,0,0,0,1,0,0
0.54458,0.20518,-0.70307,0.52086,0.19761,0.72844,0.80161,0.26931,1,0,1,0,1,0,0
0.71649,0.13991,0.53255,-0.49317,-0.38641,-0.61672,-0.09799,-0.67037,1,0,0,0,1,0,0
0.69158,-0.37668,0.19415,-0.52566,-0.71961,0.56961,0.49051,-0.56208,1,0,0,0,1,0,0
0.54484,0.72368,0.01984,-0.59573,0.21942,0.61854,0.64596,0.65455,1,0,0,0,0,0,0
0.26557,0.24420,0.47285,-0.61126,-0.63003,-0.66260,-0.11536,-0.20088,1,0,0,0,0,0,0
0.70297,0.15035,-0.29645,-0.28246,-0.71825,0.30610,0.37046,0.09862,1,0,0,0,1,0,0
-0.75995,-0.71588,-0.49270,-0.62349,-0.76758,-0.57960,-0.74245,-0.29694,1,0,0,0,1,0,0
0.20358,0.04045,0.53630,-0.70615,-0.72530,0.60726,0.76600,0.46030,1,0,0,0,1,0,0
-0.42678,-0.66199,-0.78083,-0.68377,-0.68356,-0.75139,-0.69082,-0.68993,1,0,0,0,1,0,0
0.25544,0.52320,-0.71517,-0.44552,0.00876,0.45742,0.37984,0.22272,1,0,0,0,1,0,0
0.90021,-0.37483,0.49194,-0.29232,-0.64658,0.64030,0.57037,0.21255,1,0,0,0,1,0,0
0.80694,0.55904,0.63333,0.78152,-0.22326,0.72874,0.67484,0.41118,1,0,0,0,0,0,0
0.18686,0.06655,0.75934,-0.36194,-0.58519,0.28209,0.29563,0.71571,1,0,0,0,1,0,0
0.90608,-0.63593,0.44469,-0.33592,-0.41715,-0.36343,-0.22953,-0.77749,1,0,0,0,1,0,0
0.51379,0.23952,0.34808,-0.25345,-0.16371,-0.00499,0.80147,0.01726,1,0,0,0,1,0,0
0.59938,0.37712,-0.76011,-0.28524,-0.17907,0.23947,-0.34228,-0.53836,1,0,0,0,1,0,0
0.74599,-0.71309,0.59340,-0.43952,-0.30790,-0.60061,-0.70392,-0.72990,1,0,0,0,0,1,0
0.79179,0.03253,-0.45059,-0.34266,-0.51200,-0.39116,-0.76041,-0.61351,1,0,0,0,1,0,0
0.23900,0.73738,0.83361,-0.54603,-0.26529,0.53972,0.75129,0.31035,1,0,0,0,1,0,0
0.84920,-0.74958,-0.36768,-0.47975,0.05375,-0.71535,-0.59748,-0.39786,1,0,0,0,0,0,0
-0.23232,-0.61233,-0.37208,0.39189,-0.79546,-0.56350,-0.56954,-0.79502,1,0,0,0,1,0,0
0.07385,-0.57950,-0.08712,0.13729,-0.20619,-0.23453,-0.70735,0.15723,1,0,0,0,1,0,0
0.74804,-0.47902,-0.67004,0.45210,-0.43883,0.39164,0.59417,-0.12576,1,0,0,0,1,0,0
0.59614,-0.51822,-0.32059,-0.10864,0.41522,0.42804,0.50934,-0.32711,1,0,0,0,1,0,0
0.76101,-0.40836,-0.00729,-0.57426,-0.63504,0.37342,-0.15455,-0.48015,1,0,1,0,1,0,0
0.40364,-0.48167,0.28838,-0.41917,-0.67456,-0.16440,-0.07655,-0.70510,1,0,1,0,0,0,0
0.45479,-0.44413,-0.36443,-0.05443,-0.66367,0.19536,-0.26920,-0.48837,1,0,0,0,1,0,0
-0.34650,-0.10610,0.04871,-0.44882,-0.30061,-0.50443,0.30589,-0.47692,1,0,0,0,0,0,0
0.32498,-0.25893,-0.40099,-0.27193,-0.05641,-0.34137,-0.62511,-0.68208,1,0,1,0,1,0,0
0.65263,-0.16577,0.60273,-0.58122,-0.56365,0.06624,0.57976,-0.69278,1,0,0,0,1,0,0
0.44909,0.79109,0.86347,-0.29168,-0.08447,0.72291,0.81830,0.64884,1,0,0,0,1,0,0
0.70346,-0.06839,-0.48370,-0.30535,-0.59558,-0.24364,0.63680,-0.51024,1,0,0,0,1,1,0
0.48195,0.30608,-0.75235,-0.36576,-0.36015,0.08619,0.25690,-0.40973,1,0,0,0,1,0,0
0.72581,-0.47901,-0.06605,-0.43781,-0.61700,-0.56100,0.07917,0.27984,1,0,0,0,1,0,0
0.83522,-0.12798,-0.23785,-0.13493,-0.38888,-0.26673,-0.56617,0.33347,1,0,0,0,1,0,0
0.01039,-0.60753,-0.15870,-0.68037,-0.79230,-0.31481,-0.47743,-0.29199,1,0,0,0,1,0,0
0.12974,0.75541,0.70174,-0.32547,-0.43785,0.64014,0.76848,0.56182,1,0,0,0,1,0,0
-0.05150,-0.24460,-0.51235,-0.71589,-0.55206,-0.01746,0.76236,-0.21504,1,0,0,0,0,1,0
0.50989,-0.13768,0.19130,-0.64691,-0.59006,0.24499,0.51914,0.28791,1,0,1,0,0,0,0
0.48373,0.42209,-0.01683,-0.65699,-0.75696,0.61655,0.64738,0.60753,1,0,0,1,0,0,0
0.62005,-0.12806,0.39536,-0.62536,-0.78093,-0.55583,-0.33907,-0.65361,1,0,0,0,0,0,0
0.59799,0.56782,-0.71551,-0.42691,-0.62625,0.36794,0.17225,-0.66129,1,0,0,0,0,0,0
0.14480,0.66112,0.62619,-0.44981,-0.60328,-0.06124,0.83904,0.48770,1,0,0,0,1,0,0
0.46151,-0.60522,-0.54034,-0.29999,-0.76727,-0.43981,-0.65173,-0.15810,1,0,0,0,1,0,0
0.27035,-0.66155,0.21048,0.25272,0.39896,-0.70876,-0.51617,-0.65453,1,0,0,0,0,0,0
0.23394,-0.36895,-0.83493,0.05818,0.16942,-0.45989,-0.03541,-0.49169,1,0,0,0,0,0,0
0.63481,0.55634,-0.70353,-0.31826,-0.48956,0.48880,0.83893,-0.12109,1,0,0,0,1,0,0
0.77606,0.51791,-0.60371,-0.34355,-0.78068,0.50580,0.22486,0.07797,1,0,0,0,1,0,0
0.25447,-0.21097,-0.73743,-0.09549,-0.57160,-0.28904,-0.41449,-0.43261,1,0,0,0,1,0,0
0.72118,-0.55499,0.23375,-0.31209,-0.76752,-0.34712,-0.30243,-0.76490,1,0,0,0,0,0,1
0.06151,0.08602,0.29094,-0.09167,-0.27505,0.58632,0.75551,0.10235,1,0,0,0,0,0,0
0.43906,0.28264,-0.73641,-0.12143,-0.77934,0.39934,0.44509,-0.06489,1,0,0,0,1,0,0
0.64108,0.75075,0.58178,0.07033,-0.84551,0.63313,0.58990,0.59980,1,0,0,0,1,0,0
0.54812,-0.71903,-0.46688,0.56119,-0.37974,-0.74007,-0.74483,-0.68785,1,0,0,0,0,0,0
-0.36975,0.40243,0.34609,-0.58384,-0.82616,0.06227,0.74509,0.72332,1,0,0,0,1,0,0
0.51323,-0.33867,-0.66466,-0.10428,-0.46348,-0.06778,-0.52197,-0.73231,1,0,0,0,1,0,0
-0.13718,0.10433,0.48159,-0.61146,-0.65540,0.45297,0.80732,-0.42802,1,0,0,0,1,0,0
0.64216,-0.40076,0.24838,-0.50769,-0.54051,-0.61950,-0.11947,-0.70155,1,0,0,0,1,1,0
-0.71264,-0.46669,-0.71515,-0.04965,-0.65271,-0.75138,-0.72914,-0.80514,1,0,0,0,1,0,0
0.53048,0.27170,0.63789,-0.61968,-0.65448,0.63594,0.41887,-0.33885,1,0,0,0,1,0,0
0.51809,-0.45882,0.29330,-0.48088,-0.44506,-0.16451,0.03835,0.45806,1,0,0,0,1,0,0
0.71423,-0.57617,0.05624,-0.48157,-0.58399,-0.38767,0.70266,-0.48443,1,0,1,0,1,0,0
0.00421,0.29624,-0.26542,0.21217,-0.64736,-0.04469,0.75667,0.55241,1,0,0,0,0,0,0
0.25024,0.69461,-0.10831,-0.18449,-0.18534,0.56607,0.75384,-0.28751,1,0,0,0,1,0,0
0.49065,0.51492,-0.54913,0.16444,0.15097,0.10861,0.57701,0.51383,1,0,0,0,1,0,0
0.32127,-0.51214,-0.13386,-0.46756,-0.68984,-0.44436,0.26069,-0.67289,1,0,0,0,1,0,0
0.68758,-0.57669,0.72058,-0.60974,-0.39744,-0.47075,-0.61513,-0.40839,1,0,0,0,1,0,0
-0.42274,-0.19829,-0.83183,-0.42842,-0.61680,0.57420,0.37048,-0.35882,1,0,1,0,0,0,0
-0.23165,0.44066,-0.80138,-0.34866,-0.67493,0.66840,0.69647,-0.18383,1,0,1,0,1,0,0
0.55673,-0.48498,0.35919,-0.33487,-0.33157,-0.06198,0.17661,0.07851,1,0,0,0,1,0,0
-0.03671,-0.35308,0.23411,-0.45154,0.44034,0.51475,-0.27691,0.45638,1,0,0,0,1,0,0
0.72950,0.61171,0.18369,-0.48354,-0.60239,0.50722,0.63109,-0.68069,1,0,0,0,1,0,0
0.68690,0.00016,-0.19086,-0.71574,-0.71615,0.40841,0.83469,-0.04332,1,0,0,0,1,0,0
0.40836,-0.61839,0.39736,0.32330,-0.42742,-0.42749,0.44367,-0.74933,1,0,0,0,1,0,0
0.11736,0.22844,-0.74568,-0.33948,-0.83612,0.40152,0.70395,-0.59914,1,0,1,0,1,0,0
0.43695,0.49937,-0.84651,-0.29799,-0.57193,0.07162,0.43666,0.67450,1,0,0,0,0,0,0
0.11049,0.73881,-0.76411,-0.40069,-0.00030,0.53498,0.82159,0.10225,1,0,0,0,1,0,0
-0.20288,-0.03527,-0.77425,-0.37828,-0.60548,-0.35115,-0.36858,-0.18735,1,0,0,0,0,0,1
0.66513,0.25357,-0.56501,-0.18937,-0.77825,0.32687,0.64205,-0.16294,1,0,0,0,1,0,0
0.78242,0.08990,-0.46025,-0.43642,-0.17114,0.68082,0.67911,0.19426,1,0,1,0,1,0,0
0.58167,0.42627,-0.66114,-0.41393,-0.74727,0.66494,0.31375,0.41579,1,0,0,0,0,0,0
0.36220,-0.46551,-0.39253,-0.32699,0.40624,0.47661,-0.59116,-0.76693,1,0,0,0,0,0,0
0.32952,0.71539,0.56038,-0.55925,-0.17834,0.75412,0.78435,0.27860,1,0,0,0,1,0,0
0.69355,0.74220,-0.45147,-0.21919,-0.85177,0.59816,0.71394,-0.17713,1,0,0,0,1,0,0
0.59415,-0.46185,0.79688,0.34493,-0.82811,0.16828,0.37503,0.00781,1,0,0,0,1,0,0
0.41314,-0.62564,-0.65455,-0.62057,-0.36934,0.13914,-0.22307,-0.45913,1,0,0,0,1,0,0
0.34286,-0.39347,-0.37456,-0.25246,-0.49203,-0.56847,-0.30003,-0.75412,1,0,0,0,1,0,0
0.33550,-0.18373,-0.69669,-0.12726,-0.69288,0.18445,-0.05987,-0.61989,1,0,0,0,0,0,0
0.61845,0.01024,0.02176,-0.43212,-0.46295,0.15300,-0.30353,-0.22542,1,0,0,0,1,0,0
0.43288,-0.63888,-0.55519,-0.60392,-0.78387,-0.60508,-0.72964,-0.82670,1,0,0,0,1,0,0
0.35038,-0.70571,-0.55662,-0.60662,0.10579,-0.74350,-0.83782,-0.66794,1,0,0,0,0,1,0
0.66628,-0.37043,-0.42642,-0.55104,-0.75666,-0.54874,-0.53756,-0.63270,1,0,0,0,1,0,0
0.80893,-0.33747,-0.67142,-0.34334,-0.78197,0.05061,-0.60609,-0.38952,1,0,0,0,1,0,0
0.74113,0.53095,0.22440,0.52042,0.07643,0.08657,0.76710,0.00406,1,0,0,0,1,0,0
0.60605,0.23882,-0.82340,-0.25819,-0.49853,0.65499,0.72949,0.12776,1,0,0,0,1,0,0
0.45706,0.70581,-0.12898,-0.47393,-0.10158,0.80136,0.88711,0.70993,1,0,0,0,1,0,0
0.45526,0.14057,-0.52067,-0.45729,-0.61153,0.80738,0.82529,0.05280,1,0,0,0,1,0,0
0.69272,-0.14820,-0.80230,-0.20857,-0.54724,0.59725,0.34787,0.43755,1,0,0,0,1,0,0
0.69101,0.64543,-0.02244,-0.70215,-0.81619,0.35814,0.63697,0.34513,1,0,0,0,1,0,0
0.79139,-0.62635,0.09051,-0.34781,-0.54081,-0.21021,-0.79651,-0.67352,1,0,0,0,1,0,0
0.51986,0.20758,0.32728,-0.43217,-0.65070,0.70280,0.31096,-0.00045,1,0,0,0,1,0,0
0.48119,-0.30071,-0.61943,-0.43396,-0.65889,-0.00115,0.49864,-0.68460,1,0,1,0,0,0,0
0.84738,-0.43704,-0.75255,0.65294,-0.79111,0.78209,-0.03218,0.17264,1,0,0,0,0,0,0
0.24438,0.04121,-0.54105,-0.51254,-0.71487,-0.04063,0.75275,-0.26010,1,0,0,0,1,0,0
0.59540,-0.39889,0.37174,-0.45149,-0.70048,-0.16710,0.17374,-0.48291,1,0,0,0,1,0,0
0.36972,0.11770,-0.71034,-0.41242,-0.58295,0.66671,0.70460,-0.36205,1,0,0,0,1,0,0
0.63681,0.11385,-0.40633,-0.29354,-0.72948,0.56563,0.69414,-0.56997,1,0,0,0,0,0,0
0.76599,0.40031,-0.38961,-0.54558,-0.77600,-0.21474,0.02888,-0.73200,1,0,0,0,1,0,0
0.56899,0.33150,-0.75401,-0.01251,-0.02039,0.63046,0.64599,-0.24744,1,0,0,0,1,0,0
0.63755,0.22682,0.24585,-0.31861,-0.81998,0.51214,-0.43166,-0.63658,1,0,1,0,0,0,0
0.38739,-0.54717,-0.70857,-0.27371,-0.59314,-0.07562,-0.28698,0.23271,1,0,1,0,1,0,0
0.05527,-0.54540,-0.21832,-0.37073,-0.57791,0.61871,0.25455,0.23373,1,0,1,0,1,0,1
0.05527,-0.54540,-0.21832,-0.37073,-0.57791,0.61871,0.25455,0.23373,1,0,1,0,1,0,0
0.87560,-0.12327,-0.76875,-0.44551,-0.85465,-0.10535,0.19554,-0.65084,1,0,0,0,1,0,0
0.50222,-0.56374,-0.10654,-0.56535,-0.76993,-0.55353,-0.61521,-0.45882,1,0,0,0,1,1,0
0.58585,-0.57606,-0.80940,-0.10803,-0.66067,-0.55708,-0.42130,-0.61169,1,0,0,0,0,0,0
0.48868,0.25261,-0.40933,-0.53713,-0.54306,-0.17202,-0.11103,-0.27265,1,0,0,0,1,1,0
0.91772,-0.47148,0.31661,-0.06551,-0.40650,-0.09614,-0.51454,-0.59817,1,0,0,0,1,0,0
0.80732,-0.16802,-0.57812,-0.38655,-0.77705,0.27373,0.26894,-0.26346,1,0,0,0,1,0,0
0.65208,0.32948,-0.65253,0.35255,-0.76601,-0.21855,0.83539,-0.63151,1,0,1,0,1,1,0
0.75617,-0.57077,-0.70315,-0.13619,-0.65885,-0.11082,0.69009,0.46898,1,0,0,0,1,0,0
-0.16379,-0.32548,-0.02865,-0.53042,-0.56724,-0.70252,-0.77447,-0.62290,1,0,0,1,0,0,0
0.68884,-0.13768,-0.08522,-0.37281,-0.63113,0.03383,-0.30344,-0.66232,1,0,0,0,0,0,0
0.49085,-0.16044,-0.02605,-0.27283,-0.46276,0.56031,0.68707,0.70923,1,0,1,0,1,0,0
0.81803,-0.02098,-0.32315,-0.48825,-0.81019,0.00608,-0.12992,-0.37202,1,0,0,0,1,0,0
-0.03076,-0.61218,-0.40263,-0.03752,-0.74023,-0.64705,-0.62294,-0.66138,1,0,1,0,1,0,0
0.75769,-0.03564,0.15160,-0.28394,-0.46493,-0.14852,0.50591,-0.81492,1,0,0,0,1,0,0
0.09025,-0.19769,0.64006,0.05941,-0.31977,0.69132,0.15283,-0.79369,1,0,0,0,0,1,0
0.79663,-0.14047,-0.68263,-0.32945,-0.84160,0.43654,-0.48233,-0.69389,1,0,0,0,1,0,0
0.46818,-0.60980,-0.62478,-0.41714,-0.52073,-0.43001,-0.72742,-0.57072,1,0,0,0,1,0,0
-0.13617,0.67826,0.67546,-0.65028,-0.49910,0.30571,0.76067,0.24514,1,0,0,0,1,0,0
0.73502,0.21272,-0.53375,-0.48229,-0.52047,0.65830,0.60106,-0.52930,1,0,0,0,1,0,0
0.17690,-0.40788,-0.36614,-0.45277,-0.42985,0.55307,0.07570,0.33978,1,0,0,0,0,0,0
0.27898,-0.57790,-0.43988,-0.38783,-0.09984,-0.38862,-0.08698,-0.72367,1,0,0,0,1,0,0
0.27898,-0.57790,-0.43988,-0.38783,-0.09984,-0.38862,-0.08698,-0.72367,1,0,0,0,1,0,0
-0.39655,-0.51348,0.15169,-0.05242,-0.74549,-0.13169,0.43596,-0.26341,1,0,0,0,0,0,0
0.29260,0.47064,0.64890,0.09773,-0.72134,-0.56706,0.17358,-0.18632,1,0,0,0,1,0,0
-0.16992,-0.02065,-0.17553,-0.47167,-0.79950,0.52458,0.16766,-0.31816,1,0,0,0,1,0,0
0.80794,0.30458,0.50982,-0.59380,-0.78045,0.49429,0.84423,-0.21456,1,0,1,0,0,0,0
0.69597,-0.35082,-0.71066,-0.46600,-0.58101,-0.51710,-0.75722,-0.04827,1,0,0,0,1,0,0
-0.25971,-0.07497,-0.17312,-0.71211,-0.77689,-0.60996,0.56682,-0.37972,1,0,1,0,0,0,0
-0.22517,0.03236,0.51859,-0.43855,-0.39003,-0.36689,0.62598,-0.33559,1,0,0,0,1,0,0
0.53794,0.81386,-0.49284,-0.48601,-0.74403,0.13313,0.76015,-0.01010,1,0,0,0,1,0,0
0.68363,-0.10782,0.64619,-0.30367,-0.30908,-0.03987,0.40398,-0.77405,1,0,0,0,0,0,0
0.54809,-0.03197,-0.85063,-0.44578,-0.77854,-0.38001,-0.23783,-0.28344,1,0,0,0,1,0,0
0.27217,-0.42432,-0.53082,-0.35648,-0.45329,-0.41796,-0.03035,-0.75555,1,0,0,0,0,0,0
0.75443,0.61374,0.72880,-0.35304,0.05460,0.70095,0.84015,0.55650,1,0,0,0,1,0,0
0.80067,0.45397,0.01395,-0.05411,-0.70044,0.67917,0.72811,0.68073,1,0,1,0,1,0,0
0.84938,0.66191,-0.21777,0.25656,-0.11947,0.77568,0.13650,0.33468,1,0,0,0,1,0,0
0.64900,0.32305,-0.43108,-0.11512,-0.59163,0.69949,0.65048,0.35414,1,0,0,0,1,0,0
0.74071,-0.64551,-0.72921,-0.23952,-0.76085,-0.34624,-0.51946,-0.74834,1,0,0,0,1,0,0
-0.26493,-0.39287,-0.75778,0.56010,-0.78716,-0.62496,-0.63841,-0.29894,1,0,0,0,1,0,0
0.67804,-0.30210,-0.41367,-0.71649,-0.67805,-0.32861,0.25301,-0.49873,1,0,0,0,1,0,0
-0.09061,-0.01957,-0.37994,-0.56570,-0.48590,0.10937,0.65271,-0.64417,1,0,0,0,1,0,0
0.86452,-0.64066,0.52371,-0.58448,-0.60958,-0.49176,-0.04139,-0.47072,1,0,0,0,1,0,0
0.50593,-0.03021,-0.85774,0.11459,-0.36828,0.73713,0.82602,-0.15864,1,0,0,0,0,0,1
0.71388,0.46291,-0.64759,-0.58538,-0.65604,0.57306,0.68363,-0.67249,1,0,0,0,1,0,0
