physical_harm,fairness_equity,autonomy_respect,privacy_protection,societal_environmental,virtue_care,legitimacy_trust,epistemic_quality,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
0.60849,0.45982,0.74503,-0.42204,-0.62030,0.63689,0.80797,-0.01277,0,0,0,0,0,0,0
-0.05916,-0.65384,0.45838,-0.13053,-0.21717,-0.66489,0.43401,-0.15260,0,0,0,0,0,0,0
0.50161,-0.63153,0.03539,-0.30231,0.48773,-0.08607,0.17116,-0.50324,0,0,0,0,0,0,0
0.39454,0.31587,0.60497,-0.25124,-0.38067,0.62320,0.80425,0.34047,0,0,0,0,0,0,0
0.58033,0.49401,0.63346,0.53404,-0.24688,0.75133,0.85101,0.44396,0,0,0,0,0,0,0
0.76153,-0.48952,0.42032,-0.51887,-0.06831,0.43846,0.67453,0.24505,0,0,0,0,0,0,0
0.49326,0.35479,0.11504,-0.24759,0.54703,0.63212,0.84850,-0.28776,0,0,0,0,0,0,0
0.40788,-0.46346,0.73063,-0.42574,-0.08928,-0.11296,0.63664,-0.53736,0,0,0,0,0,0,0
0.71763,-0.09090,0.47335,-0.39962,-0.50772,0.44076,0.72933,-0.44757,0,0,0,0,0,0,0
0.92812,-0.02795,0.37763,-0.02019,0.45077,0.58990,0.71652,-0.17477,0,0,0,0,0,0,0
0.50640,-0.50087,-0.00980,0.18068,-0.69371,0.02110,-0.05377,-0.64656,0,0,0,0,0,0,0
0.72662,0.33168,0.33865,0.26715,-0.71778,0.70713,0.71035,0.29851,0,0,0,0,0,0,0
0.20430,0.55489,-0.46543,0.18936,-0.51545,0.48964,0.73900,0.33568,0,0,0,0,0,0,0
0.53957,0.52652,0.56141,-0.20614,-0.54364,0.63857,0.69707,0.57853,0,0,0,0,0,0,0
0.47040,0.66184,0.37590,-0.31737,-0.63185,0.73930,0.76115,0.76009,0,0,0,0,0,0,0
0.62048,0.41355,0.62084,-0.15321,-0.17473,0.68522,0.69519,0.68311,0,0,0,0,0,0,0
0.58018,-0.67928,0.29594,0.60315,-0.52738,-0.58264,0.17948,-0.07830,0,0,0,0,0,0,0
-0.23242,0.54222,-0.36534,-0.41214,-0.76386,0.48834,0.80869,0.13421,0,0,0,0,0,0,0
0.76263,0.15043,0.72626,-0.54127,0.15555,0.17106,0.82241,0.40146,0,0,0,0,0,0,0
0.72573,0.86949,0.56116,0.08662,-0.70711,0.76552,0.84693,0.32840,0,0,0,0,0,0,0
0.22665,0.14909,0.54210,-0.22663,-0.57527,0.65066,0.81729,-0.33504,0,0,0,0,0,0,0
0.63365,-0.59985,0.29947,-0.12660,-0.31795,0.14796,0.47812,0.45941,0,0,0,0,0,0,0
0.60094,-0.31092,0.05346,-0.06861,-0.70331,0.56470,0.16972,-0.43073,0,0,0,0,0,0,0
0.86148,0.66399,-0.39428,0.12054,-0.56356,0.58372,0.74312,0.60814,0,0,0,0,0,0,0
0.36063,0.65402,0.82017,-0.24464,0.74533,0.72494,0.69416,0.55371,0,0,0,0,0,0,0
0.68260,0.01825,-0.33311,-0.02938,-0.62846,-0.25583,-0.11802,-0.58998,0,0,0,0,0,0,0
0.32389,-0.42301,0.05631,-0.12048,-0.56562,-0.42674,0.60156,-0.31865,0,0,0,0,0,0,0
0.72246,0.29688,0.70640,-0.40119,-0.69505,0.60902,0.80800,-0.55468,0,0,0,0,0,0,0
0.40922,0.44038,0.03725,-0.13623,-0.04476,-0.33306,0.74584,0.04331,0,0,0,0,0,0,0
-0.17600,0.36724,-0.50722,-0.37453,-0.55009,0.57313,0.82091,0.57589,0,0,0,0,0,0,0
0.30770,-0.54548,-0.40895,-0.14722,-0.75909,-0.62416,0.22166,-0.74173,0,0,0,0,0,0,0
0.67492,0.03816,0.79698,-0.36352,0.42729,0.74497,0.81862,0.51589,0,0,0,0,0,0,0
0.84047,-0.03562,-0.76065,-0.30731,0.21339,0.73221,0.73677,-0.13600,0,0,0,0,0,0,0
0.45508,-0.05014,0.67659,-0.05778,-0.09771,0.63667,0.83675,0.34825,0,0,0,0,0,0,0
0.57082,-0.67203,0.61022,-0.45743,-0.42096,0.34303,0.45167,-0.42530,0,0,0,0,0,0,0
0.75519,0.62925,-0.53287,0.55122,-0.73614,-0.68269,0.08368,-0.34940,0,0,0,0,0,0,0
0.71718,0.42838,0.78710,-0.49111,-0.38380,0.70979,0.84783,0.38890,0,0,0,0,0,0,0
0.53925,-0.71644,0.12406,-0.16528,-0.38339,-0.49922,-0.60266,-0.44340,0,0,0,0,0,0,0
0.53627,0.27961,0.67066,-0.34398,-0.70083,0.76133,0.72845,0.58874,0,0,0,0,0,0,0
0.76245,0.20229,0.72589,-0.12866,-0.25382,0.64157,0.79008,0.23711,0,0,0,0,0,0,0
0.66664,0.13586,0.22406,0.17042,-0.72815,0.45822,0.70110,0.22695,0,0,0,0,0,0,0
0.72000,0.25930,-0.04343,-0.27169,0.35172,0.61781,0.84694,-0.15404,0,0,0,0,0,0,0
0.84883,0.01106,0.65310,0.17284,-0.36885,0.20991,-0.16695,0.08273,0,0,0,0,0,0,0
0.23134,-0.72495,-0.02780,0.09416,-0.36729,0.30312,-0.36495,-0.54702,0,0,0,0,0,0,0
0.32107,-0.28888,0.02300,-0.29763,0.53425,-0.60176,0.86172,-0.19715,0,0,0,0,0,0,0
0.40231,0.31284,-0.44972,-0.05888,-0.78543,-0.61616,0.58755,0.51737,0,0,0,0,0,0,0
0.11423,0.54862,0.63783,0.33733,-0.22426,0.72692,0.16225,0.53881,0,0,0,0,0,0,0
0.24506,0.68753,0.60010,-0.44774,-0.21524,0.66778,0.88949,0.65309,0,0,0,0,0,0,0
0.68751,0.03853,0.59162,0.02673,-0.72632,-0.20570,0.16246,-0.69772,0,0,0,0,0,0,0
0.68815,-0.28101,0.31423,-0.50984,-0.04289,0.65130,0.11498,0.22381,0,0,0,0,0,0,0
0.82185,0.33671,0.34232,0.20332,-0.46130,0.69661,0.76014,0.03923,0,0,0,0,0,0,0
0.49587,-0.55338,0.16562,-0.43249,-0.27213,0.19285,0.15951,-0.74435,0,0,0,0,0,0,0
0.87282,-0.68804,0.56997,-0.38467,-0.30503,-0.47736,-0.38702,-0.72525,0,0,0,0,0,0,0
-0.14890,-0.14667,0.04324,0.40661,-0.20131,0.69591,0.70236,0.51430,0,0,0,0,0,0,0
0.34139,0.64357,-0.49676,0.47641,-0.41322,0.64652,0.80750,-0.17849,0,0,0,0,0,0,0
0.41168,-0.55937,-0.30589,0.04631,-0.25686,0.68922,0.58115,-0.48402,0,0,0,0,0,0,0
0.75212,-0.72429,0.36865,-0.13583,-0.08875,0.43783,-0.24185,-0.72133,0,0,0,0,0,0,0
0.82532,-0.51513,-0.16474,-0.63784,-0.82664,0.05884,0.24797,0.43785,0,0,0,0,0,0,0
0.56570,-0.52177,0.47775,-0.13151,-0.51753,-0.51217,-0.38948,-0.73136,0,0,0,0,0,0,0
0.49857,-0.47367,0.50681,-0.37160,-0.72237,0.59547,-0.22892,0.69246,0,0,0,0,0,0,0
0.35174,-0.00955,-0.75967,-0.19305,0.12287,0.62878,0.48011,-0.46909,0,0,0,0,0,0,0
0.89434,0.23016,0.61260,-0.51848,-0.20304,0.64958,0.84721,0.23810,0,0,0,0,0,0,0
0.75807,0.52038,0.77628,0.03967,0.11313,0.74647,0.79744,0.37190,0,0,0,0,0,0,0
0.65836,0.55945,0.70253,0.01394,0.31388,0.31487,0.42688,0.29589,0,0,0,0,0,0,0
0.63328,0.36940,0.13474,-0.32310,-0.05981,-0.46310,0.66899,0.06805,0,0,0,0,0,0,0
0.69723,-0.25975,-0.77898,0.53904,-0.65229,0.38285,0.66169,0.43526,0,0,0,0,0,0,0
0.52150,-0.04565,0.17660,0.08015,0.67621,0.53452,0.78622,-0.54202,0,0,0,0,0,0,0
0.86941,0.52354,-0.71496,0.30540,-0.07094,0.55969,0.72616,-0.73051,0,0,0,0,0,0,0
0.78260,0.69778,0.51561,0.49615,0.21840,0.72369,0.74995,0.69818,0,0,0,0,0,0,0
0.81523,-0.54197,0.28457,-0.37402,-0.24817,0.67941,0.59177,-0.23803,0,0,0,0,0,0,0
0.80522,-0.56908,-0.54574,-0.54653,0.15093,-0.03156,-0.28910,-0.64587,0,0,0,0,0,0,0
0.59446,-0.04374,0.64239,0.21344,-0.62295,0.52068,0.78555,0.40570,0,0,0,0,0,0,0
0.41911,0.08454,0.10855,-0.39252,-0.51209,0.46888,0.70296,0.30906,0,0,0,0,0,0,0
0.67932,0.56406,0.70519,-0.59275,-0.62232,0.73691,0.74891,0.51030,0,0,0,0,0,0,0
0.37897,0.16552,0.36864,-0.06056,-0.65493,0.44361,0.85354,-0.25129,0,0,0,0,0,0,0
0.72222,0.37588,0.26097,-0.54461,-0.40084,-0.35968,0.63334,-0.46310,0,0,0,0,0,0,0
0.45774,0.41460,0.64941,-0.65726,-0.14124,0.74213,0.80329,-0.23176,0,0,0,0,0,0,0
0.23623,-0.63277,0.53912,-0.58020,-0.67051,-0.67920,-0.46871,-0.78310,0,0,0,0,0,0,0
0.68292,-0.49883,0.15346,0.08789,-0.50173,-0.49852,-0.31696,-0.66590,0,0,0,0,0,0,0
0.70204,-0.17738,-0.65020,-0.50578,-0.23110,0.79007,0.69976,0.28354,0,0,0,0,0,0,0
0.19943,0.55874,0.35344,-0.70998,-0.25588,-0.53234,0.35381,-0.62597,0,0,0,0,0,0,0
0.51246,0.54776,0.35869,0.09950,0.01212,0.75232,0.79886,0.65477,0,0,0,0,0,0,0
0.33795,-0.68469,0.52248,-0.16808,-0.53082,-0.77000,-0.50048,-0.83336,0,0,0,0,0,0,0
0.56876,-0.78271,-0.24482,-0.51247,-0.75380,-0.60889,-0.68736,-0.30792,0,0,0,0,0,0,0
0.29160,-0.73252,-0.32382,-0.57353,-0.55062,-0.01417,0.42408,-0.57105,0,0,0,0,0,0,0
0.87018,0.59284,0.49125,0.39725,-0.50787,-0.49793,0.81058,-0.15153,0,0,0,0,0,0,0
0.72347,-0.33803,0.60054,-0.49697,0.21656,0.67192,0.80624,-0.12914,0,0,0,0,0,0,0
0.44794,0.16896,-0.02838,-0.18439,-0.75718,0.10006,0.65133,-0.54758,0,0,0,0,0,0,0
0.81109,0.72543,0.59588,-0.56483,-0.61264,0.49389,0.67403,0.00392,0,0,0,0,0,0,0
0.55021,-0.23895,-0.42213,-0.45342,-0.74666,-0.37575,-0.05964,-0.45077,0,0,0,0,0,0,0
0.75263,-0.73968,0.01144,-0.56938,-0.27815,-0.41827,0.16133,-0.40789,0,0,0,0,0,0,0
0.63323,0.69365,0.10672,-0.21716,-0.70330,0.58204,0.81943,0.13322,0,0,0,0,0,0,0
0.65719,0.65251,0.23618,-0.31898,-0.03622,0.46100,0.60083,-0.55643,0,0,0,0,0,0,0
0.62984,-0.18515,0.47801,-0.45293,-0.66122,0.51240,0.76112,-0.11148,0,0,0,0,0,0,0
0.86261,-0.39769,-0.61496,0.23641,-0.55661,0.37186,0.50170,0.09005,0,0,0,0,0,0,0
0.55196,-0.32780,-0.48447,-0.39169,-0.68377,0.41271,0.67084,-0.27824,0,0,0,0,0,0,0
0.66478,0.08803,0.27156,-0.69733,-0.56519,0.08634,0.83232,0.16444,0,0,0,0,0,0,0
0.88305,0.57564,0.87347,-0.52195,0.33736,0.71447,0.72822,0.51229,0,0,0,0,0,0,0
0.70337,-0.26159,-0.30413,-0.58066,-0.58373,0.41882,0.22566,-0.72778,0,0,0,0,0,0,0
0.80753,-0.70832,0.28759,-0.21109,-0.47654,0.22982,0.77650,0.18526,0,0,0,0,0,0,0
0.73434,-0.59485,-0.25232,-0.53412,-0.72322,-0.04152,-0.07824,-0.69577,0,0,0,0,0,0,0
0.63887,-0.11620,-0.13577,-0.08706,0.00633,0.36831,0.81374,-0.40432,0,0,0,0,0,0,0
0.49127,-0.14417,0.57168,0.22508,-0.60157,0.43488,-0.33724,-0.69905,0,0,0,0,0,0,0
0.81821,-0.57695,-0.15718,-0.00453,-0.71215,0.69611,0.73013,0.44812,0,0,0,0,0,0,0
0.72619,0.66702,-0.49215,0.10559,-0.26255,0.70557,0.88083,0.41010,0,0,0,0,0,0,0
0.54975,0.32334,-0.12799,-0.40645,-0.75710,0.39702,0.88588,0.41983,0,0,0,0,0,0,0
0.34667,0.07679,0.75876,-0.46929,-0.62755,0.17917,-0.52607,-0.04118,0,0,0,0,0,0,0
0.01941,0.48322,0.42243,-0.23787,-0.18148,0.74462,0.12390,0.65854,0,0,0,0,0,0,0
0.72618,-0.34318,-0.63235,0.20650,-0.56858,0.15796,0.70618,-0.59055,0,0,0,0,0,0,0
0.48776,-0.53628,0.33383,-0.53600,-0.16509,0.43544,0.43707,-0.59166,0,0,0,0,0,0,0
0.88333,-0.35498,-0.52651,-0.48711,-0.54750,0.08222,0.51999,-0.34358,0,0,0,0,0,0,0
0.18247,-0.47467,0.12866,-0.18388,0.06618,0.54896,0.60660,0.58171,0,0,0,0,0,0,0
0.07749,-0.03815,0.50536,-0.29111,-0.00402,0.42576,0.70455,-0.11937,0,0,0,0,0,0,0
0.83353,0.26824,0.33259,0.01103,-0.71466,-0.18835,0.24281,0.55382,0,0,0,0,0,0,0
0.34822,0.49987,0.45753,-0.36587,-0.47104,0.12841,0.31952,0.10256,0,0,0,0,0,0,0
-0.03083,-0.61535,0.01517,-0.62164,-0.30015,-0.61442,0.48148,-0.44995,0,0,0,0,0,0,0
0.89523,0.28720,0.52746,0.54312,-0.19188,0.77478,0.85461,0.22122,0,0,0,0,0,0,0
0.50030,-0.03109,0.54876,-0.50225,-0.29396,0.42975,0.74971,-0.27203,0,0,0,0,0,0,0
0.91931,0.05543,-0.62156,-0.29598,-0.60303,0.66188,0.70665,0.20739,0,0,0,0,0,0,0
0.66028,0.71268,0.33305,-0.18827,0.18087,0.63014,0.84250,0.24179,0,0,0,0,0,0,0
-0.05816,0.04795,0.08888,-0.43863,-0.25677,0.60406,0.61395,0.13899,0,0,0,0,0,0,0
0.56777,0.09836,-0.09739,-0.34598,-0.12965,0.23099,0.74109,-0.23115,0,0,0,0,0,0,0
0.66438,-0.28746,0.32818,0.25107,-0.65767,-0.01210,0.72025,0.57322,0,0,0,0,0,0,0
0.56542,0.00072,0.72655,0.06151,-0.16663,0.40864,0.83169,0.31167,0,0,0,0,0,0,0
-0.44210,0.60414,0.06166,-0.38873,-0.62537,0.74953,0.85207,0.58229,0,0,0,0,0,0,0
0.54170,-0.55941,0.04022,0.02140,-0.57890,-0.49982,0.10839,-0.00731,0,0,0,0,0,0,0
0.65017,-0.71831,-0.65824,0.07144,-0.25877,-0.68626,-0.10841,-0.62541,0,0,0,0,0,0,0
0.79895,-0.36796,0.30621,-0.56694,-0.55766,-0.15722,0.77871,0.30723,0,0,0,0,0,0,0
0.79590,0.07762,0.12126,-0.29113,0.14366,0.20242,0.79256,-0.22194,0,0,0,0,0,0,0
0.85932,0.28304,0.58079,-0.62419,-0.04782,0.17490,-0.58205,-0.74403,0,0,0,0,0,0,0
0.15250,-0.21881,-0.80733,-0.25836,-0.46252,0.61192,0.54338,-0.53691,0,0,0,0,0,0,0
0.68787,-0.09630,-0.39963,-0.42396,-0.68157,-0.15852,0.51685,-0.58333,0,0,0,0,0,0,0
0.71722,-0.47569,-0.41660,-0.61129,-0.83664,-0.44711,-0.75532,-0.53360,0,0,0,0,0,0,0
0.60371,0.29879,0.32766,-0.40359,-0.03850,0.70430,0.82949,0.64420,0,0,0,0,0,0,0
0.48965,0.36328,-0.04281,-0.43595,-0.66857,0.75342,0.53910,0.23721,0,0,0,0,0,0,0
0.56304,-0.63903,-0.68251,-0.13210,-0.62454,-0.31328,-0.76724,-0.05174,0,0,0,0,0,0,0
0.51902,0.33112,-0.71074,-0.24388,-0.64766,0.44131,0.39123,-0.29589,0,0,0,0,0,0,0
0.41241,-0.72639,0.23542,-0.30974,-0.26677,-0.55609,-0.67167,-0.54748,0,0,0,0,0,0,0
0.76045,-0.34224,0.69932,0.35919,-0.62471,-0.45685,0.52996,0.17635,0,0,0,0,0,0,0
0.39285,0.66808,0.78850,-0.04821,0.16274,0.75782,0.85835,0.63113,0,0,0,0,0,0,0
0.82023,0.16950,0.74515,0.51477,-0.80278,0.80275,0.82198,0.68147,0,0,0,0,0,0,0
0.80642,-0.13190,0.57185,-0.46139,-0.68291,0.63011,0.17702,-0.44720,0,0,0,0,0,0,0
0.42149,0.44061,0.02232,-0.02347,-0.54507,0.73871,0.75348,0.63479,0,0,0,0,0,0,0
0.53810,0.39576,-0.44598,0.42429,0.01521,-0.28586,0.62820,-0.49698,0,0,0,0,0,0,0
0.20124,-0.59441,0.80448,-0.36028,-0.36407,-0.01106,-0.18761,-0.27501,0,0,0,0,0,0,0
0.79514,0.77607,0.51113,-0.37988,-0.62189,0.74167,0.79038,-0.27964,0,0,0,0,0,0,0
0.44795,-0.09880,-0.71752,0.13785,-0.65986,0.58948,-0.40092,-0.03995,0,0,0,0,0,0,0
0.56170,-0.13700,0.66046,0.08217,-0.69812,0.50559,0.66110,-0.66554,0,0,0,0,0,0,0
0.72295,-0.41550,0.83478,0.15330,-0.64082,0.61692,0.70872,-0.52521,0,0,0,0,0,0,0
0.53123,-0.46799,0.20948,-0.16192,-0.44257,0.75158,0.77126,0.63055,0,0,0,0,0,0,0
0.32472,-0.65374,-0.17715,-0.50402,-0.74229,-0.73262,0.20818,-0.28264,0,0,0,0,0,0,0
0.91398,0.66658,0.54265,-0.29528,-0.64437,0.52041,0.79990,-0.30240,0,0,0,0,0,0,0
0.74794,0.26982,0.54315,-0.47652,-0.12545,0.73107,0.86434,0.63405,0,0,0,0,0,0,0
0.34490,-0.19598,0.78329,-0.48136,-0.19423,0.48544,0.60589,-0.45231,0,0,0,0,0,0,0
0.54071,0.67728,0.53944,-0.62353,-0.19652,0.70654,0.66444,0.68894,0,0,0,0,0,0,0
0.72440,-0.01821,0.62299,-0.30501,-0.72054,0.60180,0.76728,0.48866,0,0,0,0,0,0,0
0.84715,0.01701,0.73615,0.05721,-0.75849,0.64839,0.20575,-0.00755,0,0,0,0,0,0,0
0.77400,0.13555,0.80868,0.10073,-0.73750,0.74937,0.76232,0.14409,0,0,0,0,0,0,0
0.86823,-0.39506,0.47895,-0.54301,-0.45525,0.34052,0.30634,-0.66448,0,0,0,0,0,0,0
0.89436,0.71571,-0.50931,-0.15385,0.02323,0.68615,0.80369,0.71147,0,0,0,0,0,0,0
0.81326,0.59791,0.72011,-0.03953,-0.28854,0.74938,0.78523,0.01497,0,0,0,0,0,0,0
0.25881,0.68600,0.58770,-0.41918,-0.53060,0.55043,0.76326,-0.58317,0,0,0,0,0,0,0
0.90822,0.76367,0.40000,-0.51154,-0.75418,0.72059,0.78138,0.66328,0,0,0,0,0,0,0
0.46458,0.61129,0.52548,-0.25910,-0.78431,0.71550,0.64332,0.08720,0,0,0,0,0,0,0
0.30251,0.76360,0.69062,0.15116,-0.35634,0.75614,0.81566,0.55078,0,0,0,0,0,0,0
0.47626,-0.38938,0.52479,0.44307,0.12944,0.75545,0.69725,0.50963,0,0,0,0,0,0,0
0.50073,0.54298,0.58564,-0.09643,-0.75804,0.42387,0.61802,-0.66536,0,0,0,0,0,0,0
0.84949,0.78320,-0.56721,0.61271,-0.74117,0.48306,-0.49331,-0.34288,0,0,0,0,0,0,0
0.60174,-0.38020,0.68625,-0.33306,-0.23932,-0.53737,0.58044,-0.56409,0,0,0,0,0,0,0
0.59325,0.11473,-0.33391,-0.29334,-0.81141,-0.14072,-0.27197,-0.61599,0,0,0,0,0,0,0
0.75739,-0.24941,0.74474,-0.03303,-0.69871,0.55168,0.36399,-0.57227,0,0,0,0,0,0,0
0.64131,0.28143,0.79941,-0.29012,-0.59404,0.77135,0.46990,0.13172,0,0,0,0,0,0,0
0.85851,-0.07060,0.78465,-0.04597,-0.13884,0.73218,0.40694,-0.37180,0,0,0,0,0,0,0
0.71499,0.55750,0.00249,-0.51100,0.00251,0.72348,0.76380,0.54890,0,0,0,0,0,0,0
0.79422,0.00073,0.62292,-0.50914,-0.53260,0.72883,0.82604,0.07767,0,0,0,0,0,0,0
-0.02682,-0.24537,0.65226,-0.41763,-0.64064,0.38142,-0.70266,0.06995,0,0,0,0,0,0,0
0.82474,0.63471,0.65404,-0.06248,-0.31272,0.75269,0.79985,0.68708,0,0,0,0,0,0,0
0.10121,-0.40465,-0.61093,0.35592,-0.41208,0.23592,0.47466,-0.11348,0,0,0,0,0,0,0
0.48523,0.03635,-0.18991,-0.12259,-0.41252,0.63180,0.58716,-0.15470,0,0,0,0,0,0,0
0.54296,0.59924,0.66036,-0.67540,-0.59736,0.44045,-0.40719,0.42687,0,0,0,0,0,0,0
0.72630,0.43316,0.53634,-0.27092,-0.41366,0.74946,0.73590,0.46517,0,0,0,0,0,0,0
0.84861,0.33220,0.36628,-0.05602,-0.73484,0.69267,0.74753,-0.41021,0,0,0,0,0,0,0
0.65085,0.64495,-0.18670,-0.30107,-0.39618,0.68787,0.76019,0.46816,0,0,0,0,0,0,0
0.86362,-0.37971,0.76237,-0.53646,0.44551,0.67948,0.74170,0.22309,0,0,0,0,0,0,0
0.84907,0.77857,-0.55883,0.60858,-0.74475,0.34346,-0.58267,-0.39860,0,0,0,0,0,0,0
0.74908,0.74637,0.19059,0.00853,-0.76109,0.77942,0.77955,0.51579,0,0,0,0,0,0,0
0.78387,0.60629,0.72564,-0.34726,-0.54251,0.72811,0.69766,0.37030,0,0,0,0,0,0,0
0.35927,-0.54001,0.43998,-0.50155,-0.70128,-0.35880,0.68135,-0.42089,0,0,0,0,0,0,0
0.40686,0.14405,0.10468,-0.17508,-0.66572,0.33760,0.58755,-0.17894,0,0,0,0,0,0,0
0.21048,-0.60336,0.81607,-0.11328,0.10128,0.63586,0.63680,-0.25821,0,0,0,0,0,0,0
0.36902,-0.71524,0.82008,-0.18606,-0.11729,-0.04066,0.09656,0.12341,0,0,0,0,0,0,0
0.59907,0.10471,-0.33711,-0.29647,-0.81164,-0.06806,-0.26402,-0.61873,0,0,0,0,0,0,0
0.58110,-0.12837,0.56085,-0.39164,-0.21997,0.15185,0.84008,0.23215,0,0,0,0,0,0,0
0.45678,0.38192,0.78605,-0.45592,-0.11916,0.71172,0.83482,0.42091,0,0,0,0,0,0,0
0.60439,-0.03410,0.77186,-0.70560,-0.30163,0.50301,0.74137,0.66168,0,0,0,0,0,0,0
0.45440,0.03800,0.38828,-0.21353,-0.49666,-0.14753,-0.09203,-0.29809,0,0,0,0,0,0,0
0.50236,0.60588,0.83030,-0.26667,-0.69794,0.72740,0.60179,0.06188,0,0,0,0,0,0,0
0.61849,-0.51233,0.15562,0.33869,-0.81373,0.30418,-0.60605,-0.69971,0,0,0,0,0,0,0
0.71914,0.13546,0.79371,0.21162,-0.73274,0.69361,0.68163,-0.17370,0,0,0,0,0,0,0
0.71627,-0.65592,0.57673,-0.15011,0.45946,-0.07229,0.38500,-0.54575,0,0,0,0,0,0,0
0.55711,-0.22263,0.21458,0.10956,-0.73434,0.28810,0.70946,-0.11249,0,0,0,0,0,0,0
0.61647,0.57928,0.36921,-0.55174,-0.40040,0.03638,0.06773,-0.66301,0,0,0,0,0,0,0
0.50930,-0.39621,0.32613,0.54022,0.49087,0.16453,0.66369,0.09191,0,0,0,0,0,0,0
0.65292,0.63049,0.75375,0.36515,0.50458,0.73819,0.79279,0.62090,0,0,0,0,0,0,0
0.89198,0.57864,-0.25844,-0.23062,0.24631,0.72288,0.77975,0.04855,0,0,0,0,0,0,0
0.85343,0.67031,0.02158,0.34726,-0.54352,0.74762,0.74420,0.68885,0,0,0,0,0,0,0
0.21361,-0.42517,0.42143,-0.45605,-0.26208,0.36160,0.21614,-0.61892,0,0,0,0,0,0,0
0.30216,-0.55992,0.58657,-0.48829,-0.71102,0.21460,-0.73773,-0.43175,0,0,0,0,0,0,0
0.37614,0.50691,0.48057,-0.57274,-0.42801,0.45424,0.81847,0.63975,0,0,0,0,0,0,0
0.74956,0.04873,0.75499,-0.12368,0.51491,0.74943,0.84410,0.67489,0,0,0,0,0,0,0
0.65346,-0.38879,0.37656,-0.01758,-0.62233,0.62738,0.75156,0.43434,0,0,0,0,0,0,0
0.69982,-0.06141,0.79169,-0.28854,-0.46387,0.64153,0.64375,-0.26410,0,0,0,0,0,0,0
0.66853,-0.63479,-0.41466,-0.59405,-0.65252,-0.50802,-0.66672,-0.44999,0,0,0,0,0,0,0
0.20120,-0.63598,0.79850,-0.57747,-0.59336,-0.58835,0.15214,-0.71486,0,0,0,0,0,0,0
0.57697,0.79208,0.39572,-0.33255,-0.56463,0.74528,0.89447,0.06520,0,0,0,0,0,0,0
0.27576,-0.77133,-0.58125,-0.05943,-0.64445,0.12843,0.48175,-0.47725,0,0,0,0,0,0,0
0.76908,0.65616,0.73609,-0.31187,-0.69524,0.78134,0.84636,0.10073,0,0,0,0,0,0,0
0.45229,-0.73839,-0.38571,-0.10000,-0.76046,-0.43447,-0.47500,-0.59371,0,0,0,0,0,0,0
0.59153,0.68447,0.14281,-0.42821,-0.74050,-0.32407,0.57571,-0.52142,0,0,0,0,0,0,0
0.66082,0.04227,0.77954,-0.51008,-0.13472,0.66660,0.79299,-0.11057,0,0,0,0,0,0,0
0.38080,-0.12492,0.79947,0.16478,-0.47548,0.77655,0.81585,0.68911,0,0,0,0,0,0,0
0.40437,-0.41506,-0.08042,-0.61468,-0.76015,-0.53780,-0.61367,-0.68965,0,0,0,0,0,0,0
0.75248,0.11877,0.34512,-0.46681,0.43994,0.71479,0.79216,0.59273,0,0,0,0,0,0,0
0.56879,0.16615,0.32256,0.19714,-0.44045,0.69524,0.38043,-0.69511,0,0,0,0,0,0,0
-0.17425,-0.21975,0.24235,-0.18698,-0.60042,-0.32024,0.00184,0.01658,0,0,0,0,0,0,0
0.04270,0.53559,0.83402,-0.26653,-0.54719,0.77246,0.75564,0.33456,0,0,0,0,0,0,0
0.67364,-0.30570,0.29378,-0.00015,-0.63514,0.36448,0.58881,-0.34055,0,0,0,0,0,0,0
0.83245,-0.71458,-0.27941,0.47715,-0.51669,-0.75212,-0.07602,0.00629,0,0,0,0,0,0,0
-0.36472,0.31388,-0.28214,0.65888,-0.49389,-0.62130,-0.30299,-0.14431,0,0,0,0,0,0,0
0.22006,0.74747,0.08190,-0.66544,-0.72509,0.75964,0.64749,0.22961,0,0,0,0,0,0,0
0.55718,0.63755,0.52832,0.59719,-0.42435,0.67695,0.59425,0.57285,0,0,0,0,0,0,0
0.86069,0.46333,0.78332,-0.33087,-0.11816,0.69933,0.81233,0.64857,0,0,0,0,0,0,0
0.55030,-0.50722,0.35060,-0.20302,-0.81404,0.30673,0.08488,-0.66721,0,0,0,0,0,0,0
0.59120,0.21235,0.17274,-0.19539,-0.41038,0.64697,0.61933,-0.46968,0,0,0,0,0,0,0
0.07912,0.63195,-0.29665,-0.32848,-0.27422,0.67624,0.74874,0.22496,0,0,0,0,0,0,0
0.43214,-0.52901,0.53205,-0.41951,-0.22061,0.29066,-0.38070,-0.40415,0,0,0,0,0,0,0
0.65054,0.71038,0.43974,-0.49300,-0.75307,0.55942,0.75569,0.26848,0,0,0,0,0,0,0
0.81689,-0.19318,0.75773,-0.40063,-0.46073,0.52472,0.74514,0.06168,0,0,0,0,0,0,0
0.31907,0.61158,0.51305,-0.59714,0.18594,0.49328,0.80179,-0.29728,0,0,0,0,0,0,0
0.49251,0.45727,0.20075,-0.15733,-0.72271,0.70447,0.64032,-0.32600,0,0,0,0,0,0,0
0.88248,-0.55582,0.82487,0.15180,-0.14101,0.59895,0.18212,0.17979,0,0,0,0,0,0,0
0.29818,0.12003,0.85776,-0.36694,0.01791,0.61007,0.65729,0.59373,0,0,0,0,0,0,0
